TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
TERF2	MMP15	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
TERF2	SH3BP2	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
TET1	APOL2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
TET1	NET1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
THAP1	ID1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
THAP1	PLEKHO1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
THAP1	RNF213	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
THAP1	SLC9A3R2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
TOPORS	CSGALNACT1	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
TOPORS	FBN1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
TOPORS	HELZ2	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
TOPORS	ITGA2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
TOPORS	LBH	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
TOPORS	SAMHD1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
TOPORS	SGK1	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
TP53	CST3	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
TP53	EGLN3	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
TP53	ETS1	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
TP53	GATA2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
TP53	KLF6	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
TP53	PTPRG	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
TP53	SLC9A3R2	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
XPA	ADAMTS9	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
XPA	EDIL3	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
XPA	NCKAP5	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
XPA	NID1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
XPA	SERPINE2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
XPA	TNFRSF6B	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
YBX3	B2M	0.5819	50.07	0.233	rgb(220,173,173)	1.9921	None
YBX3	GJA4	0.5819	50.07	0.233	rgb(220,173,173)	1.9921	None
YBX3	IFIT3	0.5819	50.07	0.233	rgb(220,173,173)	1.9921	None
YY2	DTL	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
YY2	NET1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
YY2	TRA2B	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
YY2	ZCCHC24	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB1	HBEGF	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZBTB11	APOLD1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZBTB11	CRMP1	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZBTB11	LITAF	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB11	MAGI1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZBTB11	ROBO2	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZBTB16	CMIP	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB16	ETV6	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZBTB16	EXOC6	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZBTB16	HSPB8	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB16	IDO1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZBTB16	ITM2A	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZBTB16	LDB2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZBTB16	MGLL	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB16	NCALD	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZBTB16	NTNG2	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZBTB16	SIPA1L2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB16	STC2	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB2	ACTB	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZBTB2	ENTPD1	0.5819	50.07	0.065	rgb(218,204,205)	1.9921	None
ZBTB2	SERPING1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZBTB2	STXBP1	0.5819	50.07	0.065	rgb(218,204,205)	1.9921	None
ZBTB2	TIMP3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZBTB3	BCR	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZBTB3	CMIP	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZBTB3	FYN	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZBTB3	GSE1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZBTB3	MGLL	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZBTB3	MYO10	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB3	RNF152	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZBTB3	ZNF267	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZBTB32	TNFAIP3	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZBTB37	CACHD1	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZBTB37	GSN	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB37	PPP1R10	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZBTB37	SH3BGRL2	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZBTB43	SH2B3	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZBTB44	CMTM7	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB44	SCGB1A1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZBTB45	CETP	0.5819	50.07	0.233	rgb(220,173,173)	1.9921	None
ZBTB48	LAMC1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZBTB48	PLAU	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZBTB48	SLC4A7	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZBTB49	PPM1L	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZBTB49	SNCAIP	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZEB2	SLC12A2	0.5819	50.07	0.233	rgb(220,173,173)	1.9921	None
ZFHX3	RPL5	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZFP3	ANGPTL4	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZFP3	FAXDC2	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZFP3	FOXO1	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZFP3	MAPKAPK2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZFP3	PHLDB2	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZFP3	TGM2	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZFP3	VCL	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZFP3	VWF	-0.5819	50.07	-7.4E-02	rgb(201,207,220)	1.9921	2,2
ZFP64	CNN3	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZFP64	ID3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZFP64	KBTBD2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZFP64	PTP4A3	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZFP64	SFTPC	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZFP64	SQSTM1	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZFP64	TRIB2	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZFP64	ZNF503	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZFP69B	AK1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZFP69B	ARID5B	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZFP69B	BCR	0.5819	50.07	0.065	rgb(218,204,205)	1.9921	None
ZFP69B	FAM167B	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZFP69B	FLNB	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZFP69B	GPR146	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZFP69B	MYO1B	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZFP69B	NET1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZFP69B	PMEPA1	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZFP69B	SAMD9L	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZFP69B	TSPAN18	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZFP82	CD36	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZFP82	ETS1	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZFP82	FLI1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZFP82	IGFBP5	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZFP82	PAPSS2	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZFP82	PPP3CA	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZFP82	PREX2	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZFP82	RASSF3	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZFP82	RNF144B	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZFP82	SMAD1	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZFP82	SUB1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZFP82	UTRN	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZFP90	HOPX	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	2,2
ZFP92	MAP7D3	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZFP92	PLA2G4C	-0.5819	50.07	-7.2E-02	rgb(201,207,220)	1.9921	2,2
ZHX1	ARRDC2	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZHX1	BACH1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZHX1	CD9	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZHX1	DPYSL3	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZHX1	HIVEP2	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZHX1	IFIT3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZHX1	MYO1B	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZHX1	NFKB2	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZHX1	NUB1	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZHX1	PLAGL1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZHX1	RAB13	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZHX1	TMEM100	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZHX1	VASH1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZIK1	CHSY1	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZIK1	CMIP	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZIK1	CTSH	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZIK1	EHD4	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZIK1	HK1	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZIK1	LIMK2	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZIK1	MECOM	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZIK1	RIN2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZIK1	RSAD2	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZIK1	SEMA3F	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZIK1	SEMA6D	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZIK1	SLC25A25	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZKSCAN2	RCSD1	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZKSCAN2	SMAD1	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZKSCAN2	SUB1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZKSCAN2	TLE4	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZKSCAN3	LTBP1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZKSCAN3	SCN9A	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZKSCAN3	SPEF2	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZKSCAN3	TSC22D3	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZKSCAN7	BCAR3	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZKSCAN7	MAP2K3	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF101	BHLHE40	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF101	CDK19	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF101	FRMD4A	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF101	ID1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	2,2
ZNF101	LIMS2	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF114	ARL15	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF114	CSRP2	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF114	ING2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF114	MAP1B	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF114	NQO2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF114	TCF15	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF12	CLEC3B	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF12	HSPB8	0.5819	50.07	0.065	rgb(218,204,205)	1.9921	None
ZNF12	LIMS2	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF12	MGLL	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF12	S100A16	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF12	SERPINB1	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF124	ANKRD44	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZNF124	CREM	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF124	DYNC2H1	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF124	MAP2K3	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZNF124	MX1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF124	PCF11	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF124	RGS3	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF124	SLC25A37	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF124	SLITRK2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF124	SYT7	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF124	TGFBR3	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF124	TNFRSF14	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF124	TSC22D3	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF133	KLHL4	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF133	PALLD	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF134	ADAM15	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF134	FYN	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF134	LIMS2	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF134	MMP15	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF134	NEDD4L	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF134	PLAGL1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF134	RGS3	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF134	UCKL1	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF146	ARHGAP18	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF146	ARL15	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF146	ATP13A3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF146	BACH1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF146	BCR	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF146	RGS3	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF154	JDP2	0.5819	50.07	0.065	rgb(218,204,205)	1.9921	None
ZNF154	WDPCP	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF157	CRELD2	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF157	SPATA6	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF175	CDK6	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF175	FBLIM1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF175	FNDC3B	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF175	FYN	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF175	PRKCH	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF175	TOPORS	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF177	BCL2	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF18	CGNL1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF18	ETV6	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF18	HK1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF18	LIMCH1	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF18	NEDD4L	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF18	SLC25A37	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF18	TNFRSF1B	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF182	SPARCL1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF19	BCR	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF19	C2CD4B	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF19	CMIP	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF19	HIC1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF19	ITM2C	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF19	TRIM38	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF197	GADD45B	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF197	IGFBP5	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF197	MAST4	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF197	RNF213	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF205	ACTB	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF205	EEA1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF205	ITIH5	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF205	KDR	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF205	MECOM	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF205	PARVB	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF205	PRKCE	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF205	SGK1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF205	TEK	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF205	TM4SF1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF205	YWHAG	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF205	ZCCHC24	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF205	ZEB2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF213	ARL15	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF213	ENSMMUG00000044002	-0.5819	50.07	-6.7E-02	rgb(202,208,220)	1.9921	2,2
ZNF213	LGALS3	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF213	SYNE1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF214	BCAR3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF214	CD9	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF214	FOXO1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF214	SEMA3F	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF214	TIAM1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF217	MYO10	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF217	NOVA1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF217	SDAD1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF217	ZFPM2	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF222	AKAP12	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZNF222	DNAJB1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF222	LDB2	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF222	RNF152	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF222	SLCO2B1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF222	ST3GAL1	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF222	TBX3	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF23	ARRDC2	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF23	FAM89A	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF23	HOMER3	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF23	SFTPD	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZNF23	SGK1	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF236	FAM13C	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF236	TNFRSF10B	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF248	ITPR2	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF254	AK1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF254	CCSER1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF254	JAG1	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF254	MECOM	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF254	NCOA7	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF254	PDCD11	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF254	PRSS23	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF254	SCARB1	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF266	ACTN1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF266	APOL6	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF266	FNDC3B	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF266	MYADM	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF266	NES	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF266	TSPAN18	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF267	ADAM15	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF267	BCR	0.5819	50.07	0.067	rgb(218,204,204)	1.9921	None
ZNF267	EMP3	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF267	EZR	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF267	FAM171A1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF267	TGM2	0.5819	50.07	0.066	rgb(218,204,204)	1.9921	None
ZNF276	EGLN3	-0.5819	50.07	-7.4E-02	rgb(201,207,220)	1.9921	2,2
ZNF276	IGFBP2	-0.5819	50.07	-7.1E-02	rgb(202,208,220)	1.9921	2,2
ZNF280A	IDO1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF280A	KLF10	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
ZNF281	ANKRD37	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF281	EGLN3	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF281	KLF4	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF281	PRKCH	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF296	NOVA1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	2,2
ZNF316	BACH2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF316	CORO1C	0.5819	50.07	0.07	rgb(218,204,204)	1.9921	None
ZNF316	EEPD1	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF316	FILIP1	0.5819	50.07	0.072	rgb(218,203,203)	1.9921	None
ZNF316	NFKBIE	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF316	PLAGL1	0.5819	50.07	0.073	rgb(218,203,203)	1.9921	None
ZNF316	PRKCE	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF316	PTPRD	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF316	RIN2	0.5819	50.07	0.066	rgb(218,204,205)	1.9921	None
ZNF331	FSCN1	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF331	ID2	0.5819	50.07	0.071	rgb(218,204,204)	1.9921	None
ZNF331	ITGA4	0.5819	50.07	0.075	rgb(218,203,203)	1.9921	None
ZNF331	NFIB	0.5819	50.07	0.069	rgb(218,204,204)	1.9921	None
ZNF331	NSG1	0.5819	50.07	0.068	rgb(218,204,204)	1.9921	None
ZNF335	FLI1	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF335	PTGDS	0.5819	50.07	0.065	rgb(218,205,205)	1.9921	None
ZNF335	SQSTM1	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF335	TGFBR3	0.5819	50.07	0.071	rgb(218,203,204)	1.9921	None
ZNF337	CD93	0.5819	50.07	0.074	rgb(218,203,203)	1.9921	None
